team,year,meetnum,meettitle,date,host,gymnast,vault,bars,beam,floor
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Tere  Alonso,9.3250,9.1250,9.1250,9.5000
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Kenadi Brown,9.5750,9.7000,,9.7750
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Rachel Decious,,,9.7750,9.6500
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Isabelle Fox,9.6250,9.1250,9.8500,9.8250
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Kennedy  Green,9.4500,,,
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Sophia  Hyderally,,9.7000,9.3750,9.6750
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Louisa Marie Knapp,9.3750,9.5750,,
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Hope Nelson,,9.8000,8.9500,
Alaska,2020,1,no meet title,Jan-10-2020,Alaska,Mackenzie Robinson,9.4250,,9.2250,
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Tere  Alonso,,9.2500,,9.6500
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Kenadi Brown,9.5000,9.7750,9.6250,9.8250
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Rachel Decious,9.4000,,9.0500,8.8250
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Isabelle Fox,9.7500,9.7000,8.9250,9.8000
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Kennedy  Green,9.1250,,,9.5000
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Sophia  Hyderally,,9.8250,9.9000,9.0750
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Louisa Marie Knapp,9.5500,9.5000,,
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Hope Nelson,,9.6500,9.1750,
Alaska,2020,2,no meet title,Jan-12-2020,Alaska,Mackenzie Robinson,9.4250,,9.1500,
