team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
UCLA,2020,10,UCLA,Pauley Pavillion,0,0,1,0,Samantha Sakti,.,.,9.825,.,0,0,Sibby Lane,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Sibby Lane,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,10,UCLA,Pauley Pavillion,0,0,0,0,Nicki Shapiro,.,.,9.825,.,0,0,Sibby Lane,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Sibby Lane,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,10,UCLA,Pauley Pavillion,0,0,1,1,Sekai Wright,9.8,.,.,.,0,0,Sibby Lane,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Jamie O'Neil,Sheryl DeWeerd,Amanda Kay Turko,Sibby Lane,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Emma Andres,.,.,.,9.7,0.1,1,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,1,1,Nia Dennis,9.825,.,.,9.925,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Norah Flatley,.,9.85,9.9,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,1,0,Grace Glenn,.,.,9.925,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,1,0,Felicia Hano,9.85,9.875,9.85,9.875,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Savannah Kooyman,.,9.325,.,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Gracie Kramer,9.825,.,.,9.925,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Chloe Lashbrooke,.,.,.,9.825,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Kendal Poston,9.775,.,.,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Kyla Ross,9.875,9.975,9.975,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,1,0,Samantha Sakti,.,.,9.85,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Nicki Shapiro,.,9.775,9.875,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Kalyany Steele,.,9.85,.,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,0,0,Pauline Tratz,.,.,.,9.15,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,9,Oregon State,Gill Coliseum,0,0,1,1,Sekai Wright,9.7,.,.,.,0,0,Maureen Blair,Noelle Buell,Ann Marie Heppner,Laurie Reid,Ann Marie Heppner,Noelle Buell,Laurie Reid,Maureen Blair,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,1,1,Nia Dennis,9.85,.,.,9.975,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Norah Flatley,.,9.825,9.825,9.925,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,1,0,Grace Glenn,.,.,10,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,1,0,Felicia Hano,9.875,9.25,9.825,9.95,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Madison Kocian,.,9.75,.,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Savannah Kooyman,.,9.9,.,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Gracie Kramer,9.85,.,.,9.975,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Chloe Lashbrooke,.,.,.,9.9,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Kendal Poston,9.85,.,.,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Kyla Ross,9.95,9.925,9.975,9.975,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,1,0,Samantha Sakti,.,.,9.8,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Nicki Shapiro,.,.,9.9,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Kalyany Steele,.,9.925,.,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,8,UCLA,Pauley Pavillion,0,0,0,0,Pauline Tratz,9.775,.,.,.,0,0,Jami Pillasch,Mary Lou Dillard,Laurie Reid,Sherri McCullen,Laurie Reid,Jami Pillasch,Mary Lou Dillard,Sherri McCullen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Emma Andres,.,.,.,9.875,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,1,1,Nia Dennis,9.9,.,.,9.9,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Norah Flatley,.,9.75,9.925,9.875,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,1,0,Grace Glenn,.,.,9.875,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,1,0,Felicia Hano,9.85,9.825,9.525,9.9,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Madison Kocian,.,9.775,.,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Savannah Kooyman,.,9.8,.,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Gracie Kramer,9.8,.,.,9.95,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Chloe Lashbrooke,9.725,.,.,9.9,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Kendal Poston,9.8,.,9.75,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Kyla Ross,.,9.95,9.95,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,1,0,Samantha Sakti,.,.,9.775,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Kalyany Steele,.,9.85,.,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,7,Arizona State,Desert Financial Arena,0,0,0,0,Pauline Tratz,9.85,.,.,.,0,0,Terri Watermeier,Debbie Harned,Pamela Evans,Doris Baker,Pamela Evans,Terri Watermeier,Doris Baker,Debbie Harned,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Emma Andres,9.75,.,.,9.875,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,1,1,Nia Dennis,9.85,.,.,9.875,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Norah Flatley,.,.,9.75,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,1,1,Margzetta Frazier,.,9.9,.,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,1,0,Grace Glenn,.,.,9.95,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,1,0,Felicia Hano,9.9,9.825,9.8,9.95,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Madison Kocian,.,9.925,.,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Savannah Kooyman,.,9.8,.,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Gracie Kramer,9.825,.,.,9.95,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Chloe Lashbrooke,.,.,.,9.85,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Kendal Poston,9.85,.,9.9,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Kyla Ross,9.9,9.975,9.975,9.85,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,1,0,Samantha Sakti,.,.,9.75,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,6,UCLA,Pauley Pavillion,0,0,0,0,Kalyany Steele,.,9.85,.,.,0,0,Rebecca Callaway,Lori O'Dell,Marian DeWane,Brooke Bennett,Marian DeWane,Lori O'Dell,Brooke Bennett,Rebecca Callaway,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,1,1,Nia Dennis,9.9,.,9.1,9.95,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Norah Flatley,.,9.85,9.95,9.95,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,1,1,Margzetta Frazier,.,9.925,.,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,1,0,Grace Glenn,.,.,9.825,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,1,0,Felicia Hano,9.875,9.825,.,9.875,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Madison Kocian,.,9.9,.,9.875,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Savannah Kooyman,.,9.825,.,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Gracie Kramer,9.775,.,.,10,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Kendal Poston,9.825,.,9.05,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Kyla Ross,9.9,9.925,9.95,9.9,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Nicki Shapiro,.,.,9.05,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,5,UCLA,Pauley Pavillion,0,0,0,0,Pauline Tratz,9.75,.,.,.,0,0,Pamela Evans,Peggy Gillette,Dianne Grayson,Donna Franzini,Dianne Grayson,Peggy Gillette,Pamela Evans,Donna Franzini,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,4,Stanford,Maples Pavillion,0,0,1,1,Nia Dennis,9.9,.,9.875,9.85,0,0,Anne Hansen,Evelyn Paradis,Kelly Feuer,Cari DuBois-Wright,Evelyn Paradis,Kelly Feuer,Cari DuBois-Wright,Anne Hansen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
UCLA,2020,4,Stanford,Maples Pavillion,0,0,0,0,Norah Flatley,.,9.85,9.875,9.875,0,0,Anne Hansen,Evelyn Paradis,Kelly Feuer,Cari DuBois-Wright,Evelyn Paradis,Kelly Feuer,Cari DuBois-Wright,Anne Hansen,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
