team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Boise State,2022,6,Southern Utah,America First Event Center,0,0,0,0,Alexis Stokes,.,9.9,9.85,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,6,Southern Utah,America First Event Center,0,0,1,0,Alyssa Vulaj,9.85,.,.,.,0,0,Nanette Walker,Pamela McDaniel,Dawn Kiss,Tracy Smith,Nanette Walker,Tracy Smith,Dawn Kiss,Pamela McDaniel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Courtney Blackson,9.825,9.825,.,9.825,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Talia Little,.,9.8,9.6,.,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,1,0,Emily Lopez,9.85,9.85,9.9,.,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,1,0,Emma Loyim,.,.,9.825,9.75,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Hope Masiado,9.55,.,9.925,.,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Elaina McGovern,.,.,.,9.65,0.1,1,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Emily Muhlenhaupt,.,9.95,.,.,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Boise State,2022,5,Stanford,Maples Pavillion,0,1,0,0,Maddi Nilson,9.825,9.9,.,.,0,0,Evelyn Paradis,Kandra Graham,Kat Sgamba,Maureen Blair,Janet Earl,Jeri Foley,Rebecca Callaway,Jennifer Battaglia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
