team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Alysen Fears,9.75,9.875,9.825,9.9,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,1,0,Malia Hargrove,9.825,9.075,.,9.9,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Caroline Herry,9.75,.,9.775,9.875,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,1,0,Sirena Linton,.,9.725,9.875,.,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Bailey McCabe,.,9.825,.,.,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Emily Mueller,9.775,9.75,9.825,9.85,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Danielle Nosek,9.77,.,.,.,0,0,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,5,Arizona,McKale Center,0,0,0,0,Libby Orman,.,.,.,9.575,0.1,1,Dianne Grayson,Fran Earles,Pamela Evans,Cynthia Lord,Dianne Grayson,Cynthia Lord,Pamela Evans,Fran Earles,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,0,0,Jessica Castles,9.675,.,9.825,9.35,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,1,0,Elena Deets,.,9.775,9.8,.,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,0,0,Alysen Fears,9.725,9.85,9.825,9.825,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,1,0,Malia Hargrove,9.725,.,9.5,9.85,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,0,0,Caroline Herry,9.75,.,.,9.85,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,0,0,Mackinzie Kane,.,8.2,.,.,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,1,0,Sirena Linton,.,9.825,9.9,.,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Arizona,2022,4,Washington,Alaska Airlines Arena,0,0,0,0,Bailey McCabe,.,9.775,.,.,0,0,Kathy Crawford,Scott Bellows,Dawn Kiss,Michelle Ripple,Michelle Ripple,Scott Bellows,Dawn Kiss,Kathy Crawford,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
