team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Alexia Burch,9.8,.,9.775,9.625,0.1,1,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Hunter Dula,.,9.825,.,.,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,1,0,Kari Lee,9.85,9.775,9.9,9.8,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,MaKenna Merrell-Giles,9.85,9.9,9.95,9.9,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Adrienne Randall,.,.,9.875,.,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Missy Reinstadtler,.,9.85,.,.,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Macey Roberts,9.85,.,.,9.85,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,MyKayla Skinner,9.925,9.9,9.875,9.975,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,0,0,Sydney Soloski,.,.,9.825,9.85,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,11,Georgia,Stegeman Coliseum,0,0,1,0,Kim Tessen,9.85,9.85,.,.,0,0,Anne-Michele Vogel,Laurie Volkmann,Linda Thorberg,Jay Miller,Laurie Volkmann,Jay Miller,Linda Thorberg,Anne-Michele Vogel,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,Alexia Burch,9.8,.,9.9,.,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,1,0,Kari Lee,9.925,9.8,9.9,9.925,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,MaKenna Merrell-Giles,9.95,9.925,9.85,9.925,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,Adrienne Randall,.,.,9.85,9.85,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,Missy Reinstadtler,.,9.925,.,.,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,Macey Roberts,9.875,.,.,9.925,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,MyKayla Skinner,9.95,9.925,9.85,9.975,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,0,0,Sydney Soloski,.,.,9.725,9.925,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,10,Utah,University of Utah,0,0,1,0,Kim Tessen,9.75,9.875,.,.,0,0,Rebecca Dangrove,Anne Brown,Cathy Bennion,Kathy Crawford,Cathy Bennion,Rebecca Dangrove,Kathy Crawford,Anne Brown,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,Alexia Burch,9.85,9.875,.,.,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,Hunter Dula,.,9.85,.,.,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,1,0,Kari Lee,9.8,9.825,9.825,9.9,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,MaKenna Merrell-Giles,9.95,9.875,9.85,9.725,0.1,1,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,Adrienne Randall,.,.,9.875,9.775,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,Missy Reinstadtler,.,9.85,.,.,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Utah,2019,9,Utah,University of Utah,0,0,0,0,Macey Roberts,9.825,.,.,9.875,0,0,Linda Fenton,Jeana Ely,Jenna Karadbil,Terri Watermeier,Terri Watermeier,Linda Fenton,Jeana Ely,Jenna Karadbil,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
