team,year,meet,host,venue,atbyu,vsbyu,POC,black,athlete,vault,bars,beam,floor,ND,ifND,VTjudge1,VTjudge2,UBjudge1,UBjudge2,BBjudge1,BBjudge2,FXjudge1,FXjudge2,VTjudge3,VTjudge4,UBjudge3,UBjudge4,BBjudge3,BBjudge4,FXjudge3,FXjudge4,VTjudge5,VTjudge6,UBjudge5,UBjudge6,BBjudge5,BBjudge6,FXjudge5,FXjudge6
Sac State,2020,8,Boise State,ExtraMile Arena,0,0,1,1,Destiny Watley,9.675,9.525,.,.,0,0,Noelle Buell,Delia Harvey,Terri Watermeier,Sherri McCullen,Janet Earl,Tracy Loffer,Cydni Medeiros,Diane Lohner,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,8,Boise State,ExtraMile Arena,0,0,0,0,Taylor Weber,.,9.25,9.775,.,0,0,Noelle Buell,Delia Harvey,Terri Watermeier,Sherri McCullen,Janet Earl,Tracy Loffer,Cydni Medeiros,Diane Lohner,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Alexis Belkoff,9.1,.,.,9.65,0.1,1,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Kendra Braida,.,.,9.725,9.625,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,1,1,Jordyn Brent,9.725,9.7,9.075,9.85,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Tara Catour,9.775,.,9,9.65,0.1,1,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Peyton Gillen,.,.,9.625,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,1,0,Amber Koeth,.,.,9.825,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,1,0,Bella Lahmidi,9.75,9.75,.,9.725,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Anna LeRoy,.,.,.,9.8,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Kelly MacLeod,9.425,.,.,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Courtnee Marquez,.,9.8,.,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Shaye Mathias,.,9.65,.,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,1,1,Destiny Watley,9.7,9.65,.,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,7,Sac State,Hornets Nest,0,0,0,0,Taylor Weber,.,9.75,9.75,.,0,0,Jami Pillasch,Roderick Radunzel,Lori O'Dell,Kat Sgamba,Lori O'Dell,Roderick Radunzel,Jami Pillasch,Kat Sgamba,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Alexis Belkoff,9.75,.,.,9.475,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Kendra Braida,.,.,9.8,9.625,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,1,1,Jordyn Brent,9.725,9.7,9.825,9.825,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Tara Catour,8.85,.,.,9.1,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Peyton Gillen,.,.,9.775,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,1,0,Amber Koeth,.,.,9.85,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,1,0,Bella Lahmidi,9.725,9.25,.,9.65,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Anna LeRoy,8.875,.,.,9.675,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Courtnee Marquez,.,9.625,8.375,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Shaye Mathias,.,8.7,.,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,1,1,Destiny Watley,9.8,9.525,.,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,6,BYU,Smith Fieldhouse,1,1,0,0,Taylor Weber,.,9.775,9.75,.,0,0,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,Tina Paulos,Pamela McDaniel,Beth Miller,Alicia Bryan,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Alexis Belkoff,9.65,5.8,.,9.575,0.1,1,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Kendra Braida,.,.,9.6,9.45,0.1,1,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,1,1,Jordyn Brent,9.45,9.775,9.625,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Tara Catour,9.475,.,.,9.4,0.1,1,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Peyton Gillen,.,.,9.225,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,1,0,Amber Koeth,.,.,9.825,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,1,0,Bella Lahmidi,9.725,9.65,.,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Anna LeRoy,9.6,.,.,9.675,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Courtnee Marquez,.,.,9.525,9.15,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Shaye Mathias,.,9.65,.,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,1,1,Destiny Watley,9.775,9.625,.,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,5,Seattle Pacific,Brougham Pavilion,0,0,0,0,Taylor Weber,.,9.775,9.725,.,0,0,Michelle Ripple,Judy Denny,Pier Hansen,Dean Ratliff,Nola Ayres,Crystal Lofton,Kathy Crawford,Tracy Loffer,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Alexis Belkoff,9.75,9.4,.,9.75,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Kendra Braida,.,.,9.825,9.625,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,1,1,Jordyn Brent,9.775,9.75,9.15,9.725,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Tara Catour,9.575,.,8.9,9.7,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Peyton Gillen,.,.,9.6,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,1,0,Amber Koeth,.,9.4,9.675,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,1,0,Bella Lahmidi,9.7,9.725,.,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Anna LeRoy,.,.,.,9.725,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Kelly MacLeod,9,.,.,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Courtnee Marquez,.,.,.,9.125,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,1,1,Destiny Watley,9.675,9.525,.,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Sac State,2020,4,UC Davis,Davis,0,0,0,0,Taylor Weber,.,9.8,9.225,.,0,0,Amanda Kay Turko,Jennifer Battaglia,Debra Anderson,Leesa Berahovich,Holly Thomas,Lindsay Abney,Kristin Schrader,Donagene Jones,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
